,business_id,cool,date,funny,review_id,stars,text,useful,user_id,split
8369,bsrj9_hFAql3dlSf244zpg,0,10/20/17,0,iIQyrh4zQBmZkWT2oEb5Vg,4,"I have not been to Las Vegas in over 25 years and just had to find the Trump Hotel on this visit. It was disappointing that it was just a hotel and not a casino. After taking a cab over to it, we did not know what to do while there. We therefore had a brunch breakfast which turned out to be quite a treat. The staff was very friendly and accommodating. They even offered to make  us fresh eggs from the kitchen instead of having us eat the ones that were on the buffet. The buffet was not very extensive, but it was very tasty. Of course we loved the touch of gold that Trump has in his decorations!",0,pzKYZ1wX8EmGQNhali3gHA,-1.317182069
8374,EcOerZtVkq2AGudt9QmrCg,0,5/18/16,0,ma_E3ID2HVn_PuXxCSul2w,1,Beware !!!!! We purchased a truck camper from Brad only to find out the guy we trusted was not upfront about alot of things. People .......do your home work and research the safety side when purchasing a camper. Also....review the numbers when dealing with any company and don't become a victim of the smooth talking salesman. Their new location has gone to their head. The lack of building lasting relationships with their clients is not a priority to this company.,2,ErRfmymgjF0yF_2hFDQN4g,-1.639565435
8381,kIW8IeTV3W1tS_q_WAU4wQ,0,7/29/15,0,SjXE9ZzTcI4kW0qo6lnkJQ,1,"This was the worst service experience I have had in my entire life. Stopped in mid afternoon on a hot summer day with my wife. We were hoping for a drink and a small snack. Before we were seated the manager informed us that they were only serving the tapas menu, which was fine, and we expressed our desire to order food. There was one other table occupied inside the restaurant and we had the patio to ourselves. Apparently our waiter had to cut his smoke break short to attend to us. He came and took cocktail orders and said he would give us more time with the tapas menu. At no time on this 30+ Celsius day were we offered or brought water. When our drinks arrived the waiter placed them on the table, turned around and disappeared back inside immediately and without a word. We assumed someone would return, but were ignored on the patio. We sipped our drinks and eventually finished them. After several more minutes of waiting my wife went inside to tell them we were leaving. The manager offered to send the bill out. The waiter brought it out with a charge for French Fries that we didn't order. He told us it was Quebec law that their liquor licence required a food order. We told him we intended to order food, but didn't have the opportunity as he never asked us. We also told him we had no intention of paying for food we didn't order. He told us we could wait for the fries or not, but we had to pay for them. He lied and said he asked twice if we wanted to order food. When we refused again to pay for what we had not ordered he told us we could pay or just be thieves. We asked to see a manager. When the manager arrived the waiter continued to lie and say that he had asked twice if we wanted to order food. When we told the manager that this wasn't true he grabbed the bill, crumpled it and told us to ""f$!& off"". The manager was extremely apologetic and very nice. He comped our full bill. However, I cannot recommend strongly enough to not go anywhere near this place unless you appreciate comically rude and terrible service. It was like something out of a contrived Food Network show.",0,NOloKawYtz2abaqG8F0QNQ,1.22769951
8387,eUuKXhloFVHdQsLdodcLbw,0,8/21/14,0,7770FB81j9LDtRLusJ6izQ,5,"This place is amazing, the food was the best quick serve Mediterranean I have had. Cant wait to go back! :)",0,RLemzLu1Vt5CeJxIPztv0A,0.782579904
8394,DgZ-pZUo3drzpiCDlDr9IQ,0,1/3/13,0,HD1iZ7lkhC8XcSCuYy9KRw,5,"So far I have only had pho tai chin and it was fantastic. I am glad to have found a great pho joint so close to me! Looking forward to trying the rest of the menu!Edit: Awesome, absolutely great. I have gone many, many times for late breakfast or lunch and I am never disappointed. The waitstaff is very friendly and always on the spot for drink refills and advice on what to get! I cannot recommend enough!",1,dSnAEzrSgONh_NC9rUJusQ,-1.151158017
8395,j5f3oICQSYHaLEXHVhsXfA,0,8/25/13,0,Kj-2fMH_7TA6ZvK8_PyzIw,5,"I have brought my bike in several more times to Mike and he has proven himself again and again as one of the most motorcycle knowledgeable guys that I know. He has even diagnosed a problem a couple times over the phone for me based solely on my description of the problem and make and model of my bike.He consistently charges much lower rates for his time, work and knowledge than other shops do.I am continually impressed with him, his shop and his work ethic and cannot recommend this shop enough.",7,dSnAEzrSgONh_NC9rUJusQ,0.021349941
8400,fkfVkLnoPNgVddCy0A41yA,0,1/3/13,0,Z8srSj0xgB7Vzvra3Ydwug,3,"Decent doughnuts, coffee is strong as hell! I drank one and a half cups and was up all of the following night! :-)",1,dSnAEzrSgONh_NC9rUJusQ,-0.956432843
8401,r8hVqm9DeasZ0Bf2KMhbeg,0,5/16/15,0,OUPUAvv01lj8Lb1YuA9_uw,5,We have been coming here on Saturday mornings for a couple of weeks and I just had to let you all know how great they are. Every bit of food that we have ordered has been top notch and every server has given absolutely exemplary service. I recommend any of their skillets and to start out with a cinnamon roll for the table. The servers remember us and events in our lives that we casually discussed with them and enquire about these events when we come in. This level of attention to detail and dedication to customer service is far above and beyond what is normal for the area. I absolutely love Crackers and Co. Cafe and cannot recommend them enough!,0,dSnAEzrSgONh_NC9rUJusQ,-0.931687976
8404,SWhHaWFuijy_KDs0zVCJog,2,6/12/14,1,UNZ4XK990ggJ9VcL_Cjmxw,5,"It had been a while since I had Italian food so the wife and I randomly picked RigaTony's and we are damn glad we did! The interior is tastefully decorated and charming and it has a cozy atmosphere without crowding the tables together. The food starts with a sample of wine and an excellent salad and bread fresh from the oven, I had the Fettucini Alfredo with a meatball and it was just fantastic! The wife had the Fettucini Alfredo with Chicken Lemon and Artichoke which was delectable!Our service was prompt (we came at 4:30pm on a Wednesday) and our server was friendly, sociable, and helpful! Good Job RigaTony's!!!",3,dSnAEzrSgONh_NC9rUJusQ,-0.211189693
8411,4cDWyZa6EqsY4XSWwLY7RA,0,3/27/08,0,9HcLjP8P_8ttfwMeQodd8g,4,"had dinner there - ordered the international sampler and thought it was good but i wish i just ordered one thing. i didn't love the hummus so much, but the italian (lasagna?) was quite delicious! i noticed on the smoothie/juice menu that you can add honey or bee pollen, which isn't vegan. ok ok, i'm not vegan either, but i used to be and the mixed messages bother me! :) that said, it was good and probably the healthiest option in this crazy town of all you can eat fattening buffets.",1,sTfvB7j5bIf_6NFj8MpEYw,-0.790152464
8412,6Pk9PJOD7EWd1tv3lk0ajA,2,7/24/08,2,QqrYeEwhgCoHOHyxJh54yw,4,"I have stayed here about 6 or 7 times now over the past year, and I love it. The first time, I totally got lost trying to find my room so if it's your first time, take the map :) it was late for me and sometimes I can be super-clueless.At the check-in desk, they offer fireballs, which is awesome! The lounge is gorgeous and the pools/poolside area? No competition. Happy hour of complimentary wine and beer from 5p-6p? Just what I need. I agree with a few fellow yelpers about the rooms - they seem a bit dated but I'm not a huge fan of the southwestern style. Still, very comfortable beds and pillows, and the robes are a bonus. Everyone is super friendly too. Taggia ROCKS. I've had the margherita pizza and the butternut squash ravioli - both great.I'll be back next week and I can't wait! I took a photo of the pool area and it's my desktop background. I dream of this place.",2,sTfvB7j5bIf_6NFj8MpEYw,-1.447218349
8417,oZUwUMRnz0hUpzmg0G7kLA,0,10/19/11,0,2gehGGas_MLNpXMu52mg7Q,2,"Have been to Cantina Mexicana once. Enjoyed the food, very tasty. For the Kids meals, tacos were on the menu, Beef was chosen, but it was just ground beef, and runny at that. Chicken Mole was terriffic.On our second visit, the rest was a little busier, although not full. We are a family of 5 (3 kids) and although there was enough room to seat us, and tables near each other the hsotess would not allow us to sit, and said we would have to wait 1/2 hour untill another table of 5 were done. i offered to move and configure the tables myself, but was told ""NO"", there would be no room for me (hostess) to serve. Well, if they dont want my money, I'm sure someone else does!!!",2,A5siLgWdMHpHjD8tbVzd8g,-1.567239021
8418,--9e1ONYQuAa-CB_Rrw7Tw,0,2/14/17,0,VETXTwMw6qxzOVDlXfe6Tg,5,went for dinner tonight. Amazing my husband had lobster bisque and the T bone both were delish.I had the French onion soup and the pan seared duck. Cooked to perfection and I'm still raving about the flavor. If you are ever in Vegas this is a must try.,0,ymlnR8UeFvB4FZL56tCZsA,-0.787284139
8419,nzaquapFlE_67JIBdxV_ZQ,0,9/30/14,0,kxZffovPVXarHgnZfbeuTw,4,"The staff at the National Car Rental Charlotte International Airport location are friendly and helpful, particularly the shuttle drivers.  I always try to ensure I have adequate cash on hand to provide them with a tip as they consistently load/unload my suitcase on the shuttle bus.  The pick up and drop off are efficient, I'm often dropping off in the early hours of the a.m. and the ease of the return makes the morning start off smoothly.  I would agree that the vehicles always seem to have dirty windshields, particularly on the inside.  That's not always something you see immediately when selecting a vehicle.  Please take more time to ensure the windshields are clean, inside and out and I'll be able to provide a higher rating.",1,n2SqnnQO7hQzzGuXucerAA,0.704676776
8422,T5iVkzBXvG5cG6de_TMquw,0,9/6/11,0,r0Bh892r55KszXLr0wXy5g,4,XLNT Food Fast Delivery always Tasty,0,hnPbtBPb-n0XlUulc-PJnA,1.49561157
8423,bRR4gsjHv0F_RnRGjQBqlg,0,1/28/13,0,OHQ6_dPDNQM8-dq1UtyKIQ,5,Creamy Custard Outstanding Italian Ice what a COOL place on a hot summer day,1,hnPbtBPb-n0XlUulc-PJnA,0.339922982
8431,hdQK1rfLEjwRlCppLFo10g,0,5/7/15,1,PDRp4J7BsZMeSfAeJLa1RA,4,"Have to say: this is the BEST most authentic Indian food I've ever had! Both in Toronto and Calgary!I ordered mixed vegetable curry to go. Decent price.",1,hDLtYgrYJAI-FAe4rTO_oQ,-0.294969937
8434,D87tFO-R6U8f4-e0r4Zq_g,0,6/4/15,0,WmSwqB6kMYW1iuDxAH8TYA,3,"It's a cute place.But frankly the crepes are only ok... (There are better ones...much better ones)The waitress was really nice though!",0,hDLtYgrYJAI-FAe4rTO_oQ,-1.566130513
8436,JOoblYsQjFT-47tkt6om0A,0,2/7/15,0,b9TwXt8WQC9fmsQHZnOx8w,4,"Went here yesterday around 3pm for drinks. Well, the wine and margarita were all right~ the impressive dish has to be Nachos~it has to be the most healthy Nachos I've ever had LOL It took around 25mins, but it was good! Not oily at all! As a cheese-stretcher, I was happy",0,hDLtYgrYJAI-FAe4rTO_oQ,-1.60922778
8449,9X-Z0IH4hxmVA6AzKQ3pEg,0,6/20/13,0,xvJD-wW1e9uLVCUHmi3UTA,5,"A fantastic soup and sandwich place!  Craig, the owner, greeted us as we walked in with a sample of fried green tomatoes - awesome - probably testing for a future special.  I ordered the capresi panini and my friend had the jerk tuna salad, and both were outstanding.  I had clam chowder that was so rich and flavorful that my spoon could practically stand up in it. My friend loved the black bean soup.The owner brought us a sample of a butternut jalape̱o soup that was as good as the other two, and we talked to him about how he came to have the restaurant.  He lives next door and used to have such a great time entertaining friends with soup and same dick parties that when his ""real job"" pharmaceuticals had a layoff, he created a new career doing what he loves - and it shows!Go to Subway around the corner if you want bland and predictable.  Go to Karma if you want great taste that will surprise and delight you for about the same price.  I highly recommend this great independent shop!",0,sWRLjEMbH2WPSGd0_s95Dg,-1.076236038
